latitude,longitude,vegetation_height_m,terrain_height_m,canopy_height_m,measurement_date,distance_from_query_km,cached_at,has_data
34.08103338704514,-118.12546344685228,4.942977693436872e-22,2.1327762627023722e-42,4.942977693436872e-22,Unknown,2.383234106332072,2026-02-21T18:37:13.998897,
34.08885327338143,-118.12636887427033,1.2120305960368055e-31,2.26029442295593e-42,1.2120305960368055e-31,Unknown,2.4696439424620604,2026-02-21T18:37:17.417171,
34.20051499021773,-118.21953602246847,4.6830912527720034e-30,2.9416057363106555e-41,4.6830912527720034e-30,Unknown,0.9773888880663882,2026-02-21T18:37:21.675012,
34.20153530864976,-118.214111978852,0.0079068392515182,1.7796490496925177e-43,0.0079068392515182,Unknown,1.215394767652208,2026-02-21T18:37:25.217857,
34.21030228430647,-118.20977483917429,8.45895548668491e-27,2.366793106244616e-42,8.45895548668491e-27,Unknown,0.9030484430439988,2026-02-21T18:37:28.987012,
34.21776763536376,-118.21064251660646,1.089334828186396e-19,2.5321463250349444e-42,1.089334828186396e-19,Unknown,1.0105174948557645,2026-02-21T18:37:32.533905,
34.217605768235124,-118.19306177903616,0.008930429816246,1.7488204834773717e-42,0.008930429816246,Unknown,0.7391263665782575,2026-02-21T18:37:36.332329,
34.19422970745153,-118.19043235662704,4.6830912527720034e-30,2.9416057363106555e-41,4.6830912527720034e-30,Unknown,3.4523801703593464,2026-02-21T18:37:39.833426,
34.20364231429488,-118.15583284250698,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,1.4173656506484795,2026-02-21T18:37:43.992167,
34.21226659551105,-118.14067797823768,0.0079300254583358,2.913299507331295e-42,0.0079300254583358,Unknown,0.7060011055649172,2026-02-21T18:37:47.474788,
34.20313673110275,-118.13967733038776,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,1.279642806750844,2026-02-21T18:37:50.758469,
34.182789820670386,-118.13725437534416,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,2.9751579142667417,2026-02-21T18:37:54.105881,
34.20313673110275,-118.13967733038776,1.9981377663569333e-12,2.270103512206204e-43,1.9981377663569333e-12,Unknown,2.45641839399212,2026-02-21T18:37:57.452151,
34.10919611218736,-118.25948806022096,1.7862871674515965e-24,9.710998357770982e-43,1.7862871674515965e-24,Unknown,1.3263001761654163,2026-02-21T18:38:30.589483,
34.10691944044121,-118.21480789528744,3.3737477800803404e-31,2.9416057363106555e-41,3.3737477800803404e-31,Unknown,2.5800148358836834,2026-02-21T18:38:34.011285,
34.06824373950016,-118.2296018625788,4.6830912527720034e-30,2.9416057363106555e-41,4.6830912527720034e-30,Unknown,0.7290326756319846,2026-02-21T18:38:41.037266,
34.0353615668421,-118.23341918085498,2.5705627708979485e-29,5.044674471569341e-44,2.5705627708979485e-29,Unknown,0.5573192743276068,2026-02-21T18:38:44.603057,
34.00183919759834,-118.20260563872912,4.6830912527720034e-30,2.9416057363106555e-41,4.6830912527720034e-30,Unknown,3.454304188004689,2026-02-21T18:38:47.973652,
34.01930425125951,-118.23666183267414,0.0088050216436386,9.108440018111313e-43,0.0088050216436386,Unknown,1.162626639788406,2026-02-21T18:38:51.744519,
34.01287281493302,-118.20393143317108,4.566440878076186e-22,7.81924543093248e-43,4.566440878076186e-22,Unknown,1.5129625060849294,2026-02-21T18:38:55.200642,
34.00013393995952,-118.186242089103,7.764386570797141e-31,2.9416057363106555e-41,7.764386570797141e-31,Unknown,2.4848131192732943,2026-02-21T18:38:58.986739,
33.99669606022533,-118.18491009413223,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,1.0295774689506696,2026-02-21T18:39:02.442165,
33.99270244972012,-118.18443494469705,1.946217492720948e-12,1.891752926838503e-43,1.946217492720948e-12,Unknown,0.6542953495742952,2026-02-21T18:39:05.928167,
34.086334747646724,-118.12696236839992,1.0993208122562342e-29,2.9416057363106555e-41,1.0993208122562342e-29,Unknown,2.8255680398488274,2026-02-21T18:39:09.385166,
34.18969786777511,-118.28623120324872,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,3.288738044188535,2026-02-21T18:39:43.300509,
34.15901206935758,-118.28839670471388,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,2.0943561452617696,2026-02-21T18:39:47.058139,
34.16711070930634,-118.288866146962,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,2.488999133627092,2026-02-21T18:39:50.520055,
34.00338777775539,-118.11653392632576,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,2.511869939994769,2026-02-21T18:39:54.089952,
34.022964906834055,-118.11963014840408,2.6107280398881443e-29,9.137867285862132e-42,2.6107280398881443e-29,Unknown,1.2360822977353116,2026-02-21T18:39:57.441161,
34.00286382712419,-118.13346650064857,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,2.804897214470616,2026-02-21T18:40:01.678296,
34.03792823025174,-118.12047218992676,5.054998086784224e-12,2.8698592549372254e-42,5.054998086784224e-12,Unknown,0.8486761670167541,2026-02-21T18:40:05.920647,
34.03314238104069,-118.119951678351,2.0079687741982032e-38,2.9416057363106555e-41,2.010910379934513e-38,Unknown,1.898290416847352,2026-02-21T18:40:09.360259,
